Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Barbados,BRB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13,13.1,13.3,13.4,13.5,13.5,13.4,13.2,13.1,12.9,12.7,12.5,12.4,12.2,12,11.8,11.5,11.2,10.9,10.5,10.2,9.9,9.6,9.3,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.58,74.707,74.82,74.865,75.15,74.96,75.049,75.263,75.3,75.458,75.488,75.599,75.737,75.816,75.926,76.055,76.168,76.237,76.378,76.495,76.647,76.58,75.676,76.178,..
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,89,89.5,90,90.5,91,91.5,92.1,92.6,93.2,93.8,94.4,95,95.6,96.2,96.8,97.4,98,98.7,99.3,100,100,100,100,100,..
Belarus,BLR,Population growth (annual %),SP.POP.GROW,-0.471131334643547,-0.512966688341309,-0.636565666436346,-0.699809190918934,-0.682169472243919,-0.683005560010688,-0.612296198031047,-0.458847535622636,-0.345415054298517,-0.245915441295321,-0.218522755959381,-0.234282914157686,-0.156617600248906,-0.0383800002667846,0.056151567510169,0.132853236725342,0.0877210878706449,-0.109782322950581,-0.213824206997671,-0.201786600970723,-0.42347525027949,-0.82823272086807,-0.804228426880244,-0.540824986374776,-0.48696006725267
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,12736780455.1539,12354820143.8849,14594900944.7658,17825444724.4878,23141566292.9462,30210091836.8294,36961894281.3444,45275711995.825,60752106347.126,50873167326.0414,57231904542.8755,61762382327.9319,65685890438.8922,75527558966.4473,78813069120.9984,56454769844.7632,47723545321.259,54725405751.1559,60031026576.26,64410170653.4569,61371673344.7424,69673747131.87,73775179924.603,72478760370.4258,75961865471.9129
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.80000326754649,4.72530604051069,5.04526755048538,7.04319249927437,11.4497431299507,9.40000152568803,9.99999471820921,8.60000660108415,10.1999995204492,0.199995214547727,7.75001706649201,5.54997472296492,1.70785256985428,0.998719278658982,1.65112468524468,-3.82957055828362,-2.52644643552377,2.53218350023008,3.14919759374968,1.4464554769185,-0.67274295062424,2.43886212396822,-4.65839591573585,4.12654007153881,4.00984852465452
Belarus,BLR,Gini index,SI.POV.GINI,31.2,30.6,30.3,28.8,26.5,27.6,28.3,29.6,27.8,27.7,28.6,27.2,26.5,26.6,27.2,25.6,25.3,25.4,25.2,25.3,24.4,..,..,..,..
Belarus,BLR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,10.2,10.5,10.8,8.6,7.4,..,..,5,4.3,3.2,..,..,..,..,..
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,99.620002746582,..,..,..,..,..,..,..,..,..,99.870002746582,..,..,..,..,..
Belarus,BLR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,115.713592529297,113.701538085938,111.028998547015,108.98986744867,107.657786407767,104.523124130077,103.510351178762,102.895731001158,102.969005936733,102.480850468241,101.596010989492,100.438744155791,100.575710351095,100.42063921059,99.0602032881737,97.4265999006565,94.7902702871216
Belarus,BLR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.28088045,5.7064805,5.62404203,5.77103186,5.73650646,6.07036304,5.57366323,5.6917243,5.29448891,5.3906498,5.65694332,4.87452745,5.24538946,5.69563103,5.38792181,6.06528044,5.91054153,5.75974846,5.52699471,5.86133814,6.40607214,6.56549978,6.65919876,..,..
Belarus,BLR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.9,9.2,8.5,7.8,7.2,6.7,6.1,5.6,5.1,4.6,4.2,3.9,3.7,3.5,3.3,3.1,2.9,2.8,2.6,2.4,2.2,2.1,2,1.9,..
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9121951219512,68.5073170731707,68.0560975609756,68.5536585365854,68.9560975609756,68.8512195121951,69.4048780487805,70.2073170731707,70.4560975609756,70.4073170731707,70.4048780487805,70.5536585365854,71.9658536585366,72.4707317073171,72.9707317073171,73.6243902439025,73.8268292682927,74.1292682926829,74.1756097560976,74.2268292682927,72.1385609756098,72.0714634146342,74.1033658536585,74.1837804878049,..
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.242517956221334,0.343951157623668,0.448268894821562,0.418641508069053,0.432788248129175,0.550055708089009,0.659558214980699,0.734330830765919,0.789976845480149,0.804599572619861,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.808165350001861,0.913715890414841,0.755750648123031
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,236792460312.471,236746141604.37,258383599375.177,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,485014525992.461,481556503720.001,527196649048.639,498414364944.961,524097026598.55,537987419164.351,461044767544.531,474271566739.729,500908767351.53,542638913427.921,536726344405.489,529694473501.791,598522422241.851,593614574325.878,644655275111.58,664564181486.953
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.71670510672588,1.09960362419645,1.70689430349601,1.03795518162204,3.57120671942319,2.32173792911834,2.55234087322462,3.67692462515802,0.446905130727231,-1.90644105515335,2.71031150254662,1.93115502411325,0.215803612089744,0.305494549070232,1.76554038149924,1.47416433731927,1.19350273007754,1.47446761556785,1.87796847383565,2.4428900448156,-4.7929839083518,6.20759981274431,4.2593607365269,1.201691781997,1.01889862506124
Belgium,BEL,Gini index,SI.POV.GINI,33.1,..,..,28.1,30.5,29.3,28.1,29.2,28.4,28.6,28.4,28.1,27.5,27.7,28.1,27.7,27.6,27.4,27.2,27.2,26,26.6,26.4,26.8,..
Belgium,BEL,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,2,2,1.5,1.5,1,1.6,1,2,2,2.1,0.6,0.6,0.6,0.7,0.6,0.6,..
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,146.919784545898,155.946166992188,157.648773193359,158.87922668457,151.638092041016,157.343399047852,158.685104370117,159.439895629883,160.468811035156,159.661544799805,160.66047668457,159.349304199219,160.110534667969,161.845886230469,162.421981811523,164.079818725586,160.689270019531,158.670288085938,156.509765625,156.635375976562,151.727508544922,143.163513183594,142.918075561523,142.960266113281,..
Belgium,BEL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.99917603,8.14988899,8.3182106,9.16443443,9.32808685,9.22216892,9.12786484,9.13448715,9.59315872,10.31897831,10.20009708,10.3613987,10.50250053,10.57460022,10.6084671,10.79679203,10.79323006,10.80117512,10.86121368,10.75969219,11.26481915,11.04724503,10.76192474,..,..
Belgium,BEL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8,4.7,4.5,4.4,4.2,4.1,4,3.9,3.8,3.8,3.7,3.6,3.5,3.5,3.4,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.7219512195122,77.9731707317073,78.0756097560976,78.1292682926829,78.8780487804878,78.9804878048781,79.380487804878,79.7829268292683,79.6804878048781,80.0341463414634,80.1829268292683,80.5853658536585,80.3853658536585,80.5878048780488,81.2878048780488,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,81.9951219512195,80.6951219512195,81.790243902439,81.7487804878049,82.3975609756098,..
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,79,80.2,81,81.8,82.6,83.5,91,85.2,86.1,86.9,89.9,91.7,90.9,91.1,91.5,91.8,93.3,94.2,91.7,92.7,96.8,97.7,98.6,99.6,..
Belize,BLZ,Population growth (annual %),SP.POP.GROW,3.26709202067925,3.09932448206021,3.02567946888712,2.99028222861427,2.95389266992451,2.91740780047982,2.87083521745194,2.81604558312441,2.75172617782414,2.67547057673273,2.41171251993503,2.17847430341063,2.15086754763262,2.13397522406827,2.11317688838933,2.10144194153298,2.32231207163985,2.30310203964335,1.86459847610366,1.46284533510266,1.28323598131052,1.1534704907648,1.85124805102003,2.05772774277288,1.44077799785791
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1138900000,1172800000,1244650000,1308900000,1400850000,1474950000,1591150000,1707100000,1738900000,1688500000,1745700000,1827050000,1909400000,2032750000,2138250000,2193050000,2240200000,2266300000,2293250000,2388300000,2042850000,2420550000,2846700000,3066850000,3515783328.91079
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.2404595814526,4.99396775490806,5.39712385528743,9.66665565429979,4.78084048802529,2.21953884192973,4.5114473758227,3.35324829108133,-1.68211644620352,-0.389321468298107,1.11403578740261,-0.244543781225346,3.73777578617181,4.45432600686063,4.03084557750317,2.87618379515959,0.0545516535970023,-1.81285354051658,1.11057125008675,4.26763689618086,-13.9029100645218,17.7461701205679,9.65297772389758,1.14901682065862,8.15178982706797
Belize,BLZ,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.9,..,..,..,..,..,..
Belize,BLZ,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7,..,..,..,..,..,..
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.9000015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.9199981689453,..,..,..,..,..,..,87.879997253418,..,..
Belize,BLZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,67.7030181884766,69.2901992797852,..,75.2354507446289,76.6425094604492,75.2656326293945,76.0926818847656,75.4892196655273,75.4095230102539,75.1112899780273,75.6223037349759,76.1272789038614,78.8095397154118,80.6694303700292,80.3583033664053,81.2936199454549,87.7313726328389,86.323893201399,86.2833561409511,87.4526596660355,86.1886596150512,88.8215546932903,87.4381668552162,83.619553808705,86.4571583269413
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.09182477,3.58663416,3.69127417,3.64453149,3.53016114,3.55393219,3.56430817,4.07201815,4.5307498,4.52340269,4.49390221,4.54752827,4.36309099,4.44159889,4.89683533,4.66880131,4.78280401,4.63350248,4.76723623,4.84424496,5.35447645,5.05842113,4.23173904,..,..
Belize,BLZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.6,19,18.4,17.9,17.5,17.1,16.8,16.5,16.2,15.9,15.5,15.1,14.7,14.2,13.6,13.1,12.6,12.1,11.7,11.4,11.1,11,10.9,10.8,..
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.911,68.944,69.528,69.819,70.152,70.335,70.535,70.652,70.665,70.806,70.875,70.975,71.134,71.276,71.437,71.647,71.843,72.062,72.322,72.577,71.58,70.917,72.19,73.566,..
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,21.5,21.9,23.4,24.3,25.2,26.1,27.9,28,29,30,34.2,36.9,38.4,34.7,34.1,29.6,37,34.5,39,40,41,42,56.5,57,..
Benin,BEN,Population growth (annual %),SP.POP.GROW,3.07665265205002,3.05435506649292,3.04010801597376,3.04920259714654,3.06173106096489,3.22061199704122,3.12066888297415,2.95509554727715,3.01959398464251,2.99903642214246,2.98424162798508,2.97782202797765,2.96766540040992,2.94885160135819,2.9550187594558,2.95391627666724,2.92460216679542,2.88117869411855,2.8136418840483,2.73538842831436,2.66259875153288,2.59230167510348,2.54740926342667,2.52274772277722,2.46175361912328
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,3519991440.47913,3666222635.13875,4194342686.2178,5349258094.48239,6190270380.49856,6567654954.38903,7034111314.88812,8169048382.83875,9787734526.23965,9738626517.00319,9535345015.78355,10693321363.6574,11141358115.8991,12517845123.9315,13284527846.9081,11388160996.7738,11821065853.3838,12701655836.9467,14262408089.9261,14391686313.4641,15686741893.5187,17687623534.6665,17425405083.8797,19673290995.8491,21482643720.2743
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.85771420543269,5.33313570603937,4.64303087074482,3.44357677591658,4.42968455385082,1.71316456361184,3.94373882815798,5.98634932177609,4.89657708429647,2.31929213912838,2.11406472648392,2.96375291904201,4.811223315688,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67156195150444,6.69725362180888,6.86568662848335,3.84879240030133,7.1554516457574,6.25294705373625,6.3527773854442,7.45311566226201
Benin,BEN,Gini index,SI.POV.GINI,..,..,..,38.6,..,..,..,..,..,..,..,43.4,..,..,..,47.6,..,..,37.9,..,..,34.4,..,..,..
Benin,BEN,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.3,..,..,59.1,..,..,51.1,..,..,..
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,34.6599998474121,..,..,..,..,..,..,..,..,44.6748575499254,..,45.0800018310547,..,..,..,38.8699989318848,..,49,..,43.8300018310547,51.3800010681152,..,..
Benin,BEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,20.0005397796631,21.7104396820068,23.5846691131592,24.9001197814941,26.7041492462158,..,..,..,..,..,..,45.7294692993164,..,52.0378494262695,52.5952682495117,55.1333084106445,55.2945899963379,..,..,..,43.9858703613281,44.2737998962402,43.5606498718262,..,..
Benin,BEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.9591713,3.30417323,3.09589195,3.11678505,3.23273873,3.22345805,3.28773856,2.93715644,2.65178108,2.88892651,3.00988984,2.99707985,3.07562971,2.86880755,2.69111967,2.72813416,2.79549599,2.66813827,2.88632035,2.50914454,2.7123611,2.58129549,2.67981386,..,..
Benin,BEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,79.7,77.8,76,74.2,72.5,70.9,69.3,67.9,66.4,65.1,63.7,62.4,61,59.7,58.3,57,55.7,54.4,53.1,51.8,50.4,49.1,47.7,46.4,..
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.594,56.654,56.851,57.092,57.346,57.738,57.966,58.249,58.099,58.258,58.387,58.462,58.559,58.863,59.008,59.123,59.283,59.528,59.71,59.888,60.154,59.61,60.475,60.774,..
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,0.694526488745174,0.513706697004768,0.443516923428655,0.391880239398635,0.270527854058021,0.249070107845201,0.19594573954294,0.279711571071929,0.459188519616631,0.417767525195533,0.251394586009326,0.0125531547811924,-0.136600245767712,-0.113189762124124,-0.0708087171509757,-0.102367855986115,-0.0236382404794606,0.203106496014494,0.397146720463835,0.431459657274573,0.428052860400885,0.412307799470137,0.156108751379667,-0.0787967316952785,-0.0958758017988935
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,6144000000,6767000000,6980000000,6656000000,6634526000,6312691000,6378188000,6465756000,6413988000,6654541000,6899911000,7142316000,7225977000,7423465000,6887364000,7290037000,7874381000,8579242000,8980200000
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.31715641086083,7.22243553752608,-1.47779059768867,3.41070667687531,2.32126722323136,1.67420611410508,5.5438663804406,3.34513970877607,-1.86595582635186,-5.6266977105161,-2.50287828947368,-3.74274431740703,-5.30529910675297,-0.279708545423034,-3.70106759364258,0.775529699568978,-0.657206304259205,3.61141983706115,-0.432801300339307,0.307106461240664,-6.82757303480177,4.60742917109469,6.47622571186707,4.91721557264164,2.10536882220231
Bermuda,BMU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,85.5536804199219,84.8986434936523,85.6302795410156,87.598030090332,86.630241394043,82.0112533569336,..,..,..,89.5964279174805,88.0554428100586,86.2392807006836,85.0652008056641,85.4845428466797,86.8070526123047,..,..,..,..,..,..,..,74.3967514038086,..
Bermuda,BMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.251,78.637,78.841,78.715,78.898,78.874,78.87,79.006,79.101,79.229,79.414,79.651,79.847,80.016,80.199,80.338,80.476,80.686,80.986,81.251,81.456,81.745,82.062,82.309,..
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.2,40.2,44.1,41.1,51.9,59.8,59.7,71.8,67.6,71.5,73.3,81.8,91.5,87.4,91.4,95.4,99.3,97.7,100,100,100,100,100,100,..
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,2.42228077592733,2.30721437926679,2.2045852261164,2.10043282502438,1.99990053168434,1.72526717067528,1.34079315421153,1.16227298430616,1.12968896454968,1.10655106118336,1.0954380761045,1.0978069996978,1.10777662014052,1.10832494505463,1.07871798585886,1.01496572424441,0.973884473914115,0.86127488782821,0.716471130925301,0.66444642692507,0.675256502719854,0.703488233671584,0.703183917780367,0.698146584889649,0.651370664586926
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,460733418.399276,496110225.710307,559345263.708309,651935430.314445,735348490.428435,860391000.221655,942879878.538879,1255767964.00491,1317517834.59916,1331343797.77308,1708880730.20989,1977728658.68259,1973387227.96519,1943696951.65411,2089079570.58285,2187815803.36833,2357504760.78592,2591358009.20276,2583335721.85904,2735683570.46155,2457604333.90927,2768802960.11204,2898227743.75576,3019253885.46989,..
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.35506838174288,7.32837435673082,10.4437797168913,7.78656040877364,5.15725736177561,6.93507146766659,5.6408051539139,16.1047836542012,4.52944877696235,7.66749238553135,11.9318738376229,8.4892584842808,5.16482012683895,1.73634039505693,5.88108550658288,6.66080128866197,8.47594339232963,2.08684522733067,3.50187185732737,5.75514851246506,-10.2183974208569,4.42136738945015,5.21386783786224,4.88259396253632,..
Bhutan,BTN,Gini index,SI.POV.GINI,..,..,..,40.9,..,..,..,38.1,..,..,..,..,38.8,..,..,..,..,37.4,..,..,..,..,28.5,..,..
Bhutan,BTN,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,12.3,..,..,..,..,4.9,..,..,..,..,1.3,..,..
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,52.810001373291,..,..,..,..,..,..,55.3199996948242,..,..,..,..,66.5599975585938,..,..,..,..,64.9100036621094,..,..
Bhutan,BTN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,30.5185794830322,33.8684310913086,..,..,..,43.8849105834961,46.4304084777832,50.2249412536621,53.5040893554688,58.5537414550781,62.9354400634766,66.9861221313477,72.1302185058594,76.680793762207,84.1404190063477,85.2313079833984,85.6766128540039,86.5600433349609,87.5722870683987,90.6185575459377,89.7711428873908,92.5248380307052,89.9829129407455,86.8564415582911,86.1810001963554
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.13867903,4.60037947,3.95161104,3.83481455,4.26397753,3.83308983,4.08523893,3.83774948,3.14842224,3.29665017,3.29502344,3.08310628,3.32087612,3.40428138,3.28293824,3.48926425,3.32710075,3.1345315,3.06896734,3.37511158,4.08451509,3.0729053,4.38545895,..,..
Bhutan,BTN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.1,56.7,53.5,50.3,47.2,44.1,41.2,38.4,35.9,33.6,31.4,29.5,27.9,26.5,25.4,24.4,23.4,22.6,21.8,21.1,20.3,19.8,19.1,18.5,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.842,63.323,63.984,64.662,65.29,65.875,66.499,67.152,67.733,68.156,68.765,69.28,69.759,70.161,70.504,70.797,71.119,71.413,71.711,72.005,72.253,72.448,72.754,72.975,..
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,70,69.3,64,72.3,75.9,68.3,76.2,80.2,84.7,86.8,88,88.3,90.4,89.5,90,91.5,91.8,91.8,92.8,95.1,97.2,98.6,99.9,99.8,..
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,1.71712723342906,1.68688229604066,1.67248263752338,1.67509392038728,1.68272509947837,1.68564890189224,1.70464062326774,1.71051652675101,1.68811436886035,1.66527120616965,1.64440681785103,1.62276978666345,1.59965176170266,1.57374447646261,1.54455877769864,1.51686119793977,1.48970583998181,1.46124572329841,1.43337090655267,1.40657823805422,1.23396442673807,1.01931284088344,1.16425907336882,1.37334382280772,1.37206798819615
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,8397855484.76908,8141516928.39489,7905485146.44351,8082399639.54305,8773451751.5121,9549122905.32852,11451844902.2214,13120108008.3477,16674276285.8956,17339992193.7322,19649723722.1034,23963164696.592,27084497481.9103,30659338885.6729,32996188017.3661,33000198248.9146,33941126193.9219,37508642170.767,40287647930.5355,40895322850.9407,36629843806.0781,40406111693.1983,44008282879.8842,45135398002.8944,49668296743.8495
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438426887887,6.14849787462164,3.35699957430565,4.1267225910567,5.204092443086,5.12227558091757,6.79601142810841,5.46056950635136,4.85718717971413,4.26392086382113,4.19520633360395,4.22362365271844,2.21670563961031,-8.7378843576993,6.11137269714146,3.60568042633635,3.08196521047731,1.38468278972252
Bolivia,BOL,Gini index,SI.POV.GINI,61.6,57.4,59.3,..,55,58.5,56.7,54.5,50.8,49.2,..,46.1,46.6,47.6,47.8,46.7,45.2,44.6,42.6,41.6,43.6,40.9,41.2,42.1,..
Bolivia,BOL,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,13.7,12.7,12.1,11.8,11.2,12.6,10.8,9.6,6.5,7.6,5.5,5.5,5.4,..
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,86.7200012207031,..,..,..,..,..,90.2900009155273,90.6999969482422,91.1699981689453,..,92.2300033569336,94.4599990844727,..,..,92.4599990844727,..,..,..,..,93.8499984741211,..,..,95.5500030517578,..
Bolivia,BOL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,72.7576370239258,75.7862701416016,80.6306991577148,83.4697265625,86.3809967041016,87.4255523681641,86.5906295776367,86.0495986938477,85.3683776855469,83.7523803710938,87.7601876397411,85.300407946135,87.0108512162742,88.7650557098116,89.4564819756877,90.6139031958796,90.6152852803158,89.4000212849504,88.7218999579042,88.8235046622532,88.8672369779995,90.4144137410078,90.3729338176816,91.3676827044767,..
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.39554119,4.82522202,4.89645052,5.19709635,4.86315727,5.07408142,4.66087532,4.6968894,4.60677242,5.17444515,5.20230532,5.17306805,5.2539444,5.57465124,5.89613628,6.55064964,6.83333063,6.4901948,6.60399437,6.88792992,8.0225811,8.159729,8.43142891,..,..
Bolivia,BOL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,59.6,56.6,53.7,50.9,48.2,45.7,43.3,41,38.8,36.8,34.9,33.2,31.5,29.9,28.4,27.1,25.9,24.8,23.9,23,22.2,21.4,20.7,20,..
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.057,62.538,63.068,63.455,63.819,64.182,64.529,64.939,65.299,65.656,66.003,66.282,66.586,66.777,66.97,67.205,67.392,67.536,67.699,67.82,62.906,61.427,67.434,68.581,..
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,99.4,98.5,99,99.1,99.1,99.4,99.7,99.3,99.4,99.5,99.7,99.7,99.5,99.9,99.7,100,100,100,100,100,100,100,100,..
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,0.710877055593974,0.471676305567227,0.204698282637517,-0.226593575129443,-0.902366959162245,-1.08029233976901,-0.814268145096121,-1.23438180520165,-1.65511289388464,-1.73115539384589,-1.77665932121615,-1.84492216631166,-1.93437927837206,-1.62767576055568,-1.2829607801223,-1.30696713269434,-1.30267774814121,-1.28437067954589,-1.22313569369776,-1.23185506471358,-1.39008469041609,-1.66384860150923,-1.24363802761194,-0.617510129445164,-0.655819991673837
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,5567772768.81188,5800615466.26648,6728220886.64546,8498894359.38629,10156541538.399,11222796336.5426,12864841905.9543,15778734264.3787,19112796623.1175,17613949091.2294,17176315803.7298,18644233537.1093,17226735995.6905,18179108530.5261,18558733564.4692,16404348871.4437,17116926327.6247,18326373366.1105,20484053868.9246,20482608755.379,20226036564.4129,23672712242.2149,24534663636.1778,27592361387.8597,28343394203.4694
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.41431594987489,2.42331317180992,5.02744420733983,3.8671387951343,6.32526616861466,3.89717798992193,5.41400357079434,5.85712634217094,5.44383103450177,-3.00445593013346,0.865669260237084,0.959511247241267,-0.821836474216894,2.3498566632458,1.15385109200403,4.31475061116335,3.24225521171914,3.24410095889466,3.82749920546897,2.88734334414875,-3.01509514759861,7.38996234012757,4.22681101095546,1.99439520319464,2.48004708382834
Bosnia and Herzegovina,BIH,Gini index,SI.POV.GINI,..,30,..,..,34,..,..,33.1,..,..,..,33,..,..,..,..,..,..,..,..,..,..,..,..,..
